customer_id,age,region,signup_date,acquisition_channel,acquisition_campaign_id
CUST037374,22,East,2021-09-01,Paid Search,CAMP11
CUST037375,23,South,2022-12-21,Social Media,CAMP23
CUST037376,59,North,2024-09-27,Social Media,CAMP20
CUST037377,73,West,2023-04-12,Paid Search,CAMP16
CUST037378,47,East,2025-04-17,Social Media,CAMP22
CUST037379,25,East,2022-05-09,Social Media,CAMP24
CUST037380,20,South,2023-12-07,Social Media,CAMP21
CUST037381,74,West,2025-07-08,Email,CAMP04
CUST037382,34,North,2023-11-02,Organic,
CUST037383,55,East,2024-07-19,Social Media,CAMP22
CUST037384,36,South,2021-07-19,Email,CAMP06
CUST037385,30,West,2022-04-03,Email,CAMP03
CUST037386,56,North,2021-11-26,Email,CAMP01
CUST037387,60,Central,2025-02-20,Email,CAMP06
CUST037388,45,North,2025-10-18,Social Media,CAMP24
CUST037389,47,East,2025-12-25,Email,CAMP08
CUST037390,46,East,2022-12-27,Social Media,CAMP19
CUST037391,52,East,2022-02-28,Social Media,CAMP25
CUST037392,64,Central,2024-11-17,Email,CAMP04
CUST037393,59,East,2022-12-07,Email,CAMP02
CUST037394,34,West,2025-06-18,Social Media,CAMP20
CUST037395,32,Central,2022-04-24,Paid Search,CAMP15
CUST037396,57,North,2021-06-16,Paid Search,CAMP15
CUST037397,55,East,2022-04-20,Social Media,CAMP21
CUST037398,39,South,2025-06-14,Email,CAMP02
CUST037399,66,West,2022-06-30,Paid Search,CAMP12
CUST037400,42,Central,2021-11-09,Email,CAMP05
CUST037401,37,East,2024-02-15,Social Media,CAMP24
CUST037402,50,North,2024-11-09,Email,CAMP04
CUST037403,29,West,2023-08-01,Paid Search,CAMP15
CUST037404,58,West,2022-05-07,Organic,
CUST037405,70,South,2025-07-21,Social Media,CAMP20
CUST037406,72,North,2025-03-29,Paid Search,CAMP15
CUST037407,43,North,2024-01-26,Email,CAMP08
CUST037408,33,North,2023-04-17,Social Media,CAMP20
CUST037409,45,South,2025-01-07,Email,CAMP07
CUST037410,24,West,2023-04-29,Organic,
CUST037411,56,South,2023-12-29,Organic,
CUST037412,42,West,2023-11-28,Social Media,CAMP22
CUST037413,25,South,2023-08-31,Email,CAMP10
CUST037414,49,West,2025-04-05,Organic,
CUST037415,59,North,2023-01-31,Social Media,CAMP24
CUST037416,31,North,2022-06-30,Organic,
CUST037417,41,South,2023-07-12,Social Media,CAMP21
CUST037418,69,East,2025-11-22,Email,CAMP09
CUST037419,59,West,2023-06-13,Email,CAMP03
CUST037420,64,East,2025-03-04,Email,CAMP07
CUST037421,44,East,2025-05-27,Social Media,CAMP25
CUST037422,46,East,2022-12-07,Email,CAMP08
CUST037423,46,Central,2023-08-17,Email,CAMP07
CUST037424,44,North,2021-02-19,Organic,
CUST037425,26,North,2022-12-26,Social Media,CAMP20
CUST037426,20,East,2021-11-17,Paid Search,CAMP16
CUST037427,66,West,2021-08-16,Email,CAMP06
CUST037428,49,Central,2023-10-14,Organic,
CUST037429,48,West,2024-02-23,Social Media,CAMP25
CUST037430,52,North,2025-02-25,Organic,
CUST037431,41,West,2023-11-08,Paid Search,CAMP13
CUST037432,69,North,2025-09-19,Social Media,CAMP24
CUST037433,45,North,2022-03-04,Email,CAMP07
CUST037434,47,North,2022-11-26,Social Media,CAMP20
CUST037435,48,Central,2025-06-18,Email,CAMP02
CUST037436,27,West,2021-03-17,Organic,
CUST037437,28,North,2024-06-03,Paid Search,CAMP12
CUST037438,28,South,2024-07-12,Organic,
CUST037439,32,Central,2022-06-26,Paid Search,CAMP11
CUST037440,27,West,2022-07-24,Social Media,CAMP24
CUST037441,30,South,2023-09-25,Paid Search,CAMP14
CUST037442,72,Central,2023-12-21,Social Media,CAMP19
CUST037443,38,East,2021-09-14,Social Media,CAMP21
CUST037444,64,East,2023-01-03,Organic,
CUST037445,40,East,2025-02-05,Email,CAMP05
CUST037446,65,West,2024-02-28,Social Media,CAMP22
CUST037447,61,South,2021-09-02,Social Media,CAMP24
CUST037448,66,North,2022-03-31,Paid Search,CAMP16
CUST037449,34,East,2021-03-07,Paid Search,CAMP11
CUST037450,23,East,2021-10-13,Email,CAMP05
CUST037451,35,West,2021-04-14,Paid Search,CAMP13
CUST037452,58,Central,2021-11-08,Paid Search,CAMP16
CUST037453,55,East,2024-11-25,Paid Search,CAMP12
CUST037454,58,East,2025-08-04,Social Media,CAMP23
CUST037455,75,East,2025-07-30,Email,CAMP01
CUST037456,31,North,2025-05-03,Email,CAMP03
CUST037457,43,South,2021-02-20,Email,CAMP01
CUST037458,46,East,2025-04-06,Organic,
CUST037459,26,East,2024-04-02,Organic,
CUST037460,56,West,2024-01-24,Social Media,CAMP24
CUST037461,20,North,2021-06-10,Paid Search,CAMP11
CUST037462,70,East,2023-01-17,Organic,
CUST037463,23,West,2022-06-17,Social Media,CAMP20
CUST037464,24,West,2022-02-15,Organic,
CUST037465,28,North,2024-03-05,Paid Search,CAMP12
CUST037466,69,West,2024-04-05,Organic,
CUST037467,67,Central,2021-08-02,Organic,
CUST037468,71,North,2022-08-08,Social Media,CAMP21
CUST037469,66,East,2023-08-09,Organic,
CUST037470,71,East,2023-12-25,Email,CAMP08
CUST037471,45,North,2022-04-07,Social Media,CAMP21
CUST037472,18,East,2022-10-16,Email,CAMP10
CUST037473,43,East,2022-12-03,Social Media,CAMP25
CUST037474,30,East,2021-01-26,Email,CAMP09
CUST037475,32,West,2024-07-04,Paid Search,CAMP14
CUST037476,58,North,2024-02-08,Email,CAMP04
CUST037477,27,North,2025-05-12,Social Media,CAMP20
CUST037478,36,East,2025-12-11,Email,CAMP02
CUST037479,40,North,2024-07-07,Organic,
CUST037480,21,East,2023-05-15,Paid Search,CAMP12
CUST037481,58,East,2021-09-03,Email,CAMP06
CUST037482,62,South,2021-10-05,Paid Search,CAMP18
CUST037483,50,Central,2021-07-04,Social Media,CAMP20
CUST037484,19,East,2024-09-25,Social Media,CAMP21
CUST037485,63,Central,2023-03-16,Social Media,CAMP19
CUST037486,43,North,2023-07-11,Social Media,CAMP20
CUST037487,33,Central,2025-03-17,Social Media,CAMP20
CUST037488,72,East,2024-07-22,Paid Search,CAMP14
CUST037489,67,Central,2023-09-20,Paid Search,CAMP11
CUST037490,43,East,2025-05-29,Organic,
CUST037491,43,Central,2024-01-22,Organic,
CUST037492,70,South,2022-05-23,Organic,
CUST037493,29,East,2025-03-23,Email,CAMP10
CUST037494,41,North,2022-04-16,Organic,
CUST037495,51,East,2021-01-24,Paid Search,CAMP18
CUST037496,38,South,2023-05-06,Paid Search,CAMP18
CUST037497,36,West,2025-02-20,Organic,
CUST037498,24,East,2021-06-08,Social Media,CAMP21
CUST037499,33,East,2025-02-28,Organic,
CUST037500,38,Central,2021-07-04,Email,CAMP05
CUST037501,66,Central,2024-12-25,Paid Search,CAMP11
CUST037502,37,Central,2023-07-18,Paid Search,CAMP13
CUST037503,27,North,2023-09-07,Paid Search,CAMP16
CUST037504,67,Central,2022-12-23,Social Media,CAMP23
CUST037505,38,East,2025-02-25,Social Media,CAMP24
CUST037506,71,Central,2023-01-01,Email,CAMP01
CUST037507,24,East,2023-11-07,Social Media,CAMP25
CUST037508,19,West,2024-03-21,Social Media,CAMP21
CUST037509,71,South,2021-08-20,Email,CAMP02
CUST037510,23,North,2025-08-26,Email,CAMP03
CUST037511,18,East,2022-01-14,Email,CAMP07
CUST037512,55,North,2025-09-06,Social Media,CAMP25
CUST037513,36,East,2024-04-01,Organic,
CUST037514,46,North,2023-01-06,Social Media,CAMP24
CUST037515,41,North,2025-07-25,Email,CAMP09
CUST037516,35,South,2024-03-31,Organic,
CUST037517,45,North,2023-05-25,Organic,
CUST037518,33,North,2022-12-30,Social Media,CAMP21
CUST037519,31,West,2021-12-02,Organic,
CUST037520,31,South,2024-09-21,Paid Search,CAMP12
CUST037521,24,South,2022-10-22,Email,CAMP02
CUST037522,48,South,2023-07-12,Social Media,CAMP23
CUST037523,49,West,2021-01-01,Organic,
CUST037524,19,North,2021-08-18,Email,CAMP05
CUST037525,44,West,2021-08-03,Paid Search,CAMP15
CUST037526,60,West,2023-09-26,Organic,
CUST037527,18,North,2023-07-19,Email,CAMP09
CUST037528,35,Central,2025-12-18,Paid Search,CAMP17
CUST037529,73,East,2022-09-08,Organic,
CUST037530,42,West,2022-05-12,Social Media,CAMP19
CUST037531,18,South,2023-08-09,Email,CAMP02
CUST037532,48,West,2024-11-03,Social Media,CAMP25
CUST037533,41,East,2023-09-05,Paid Search,CAMP16
CUST037534,30,South,2022-06-07,Organic,
CUST037535,22,Central,2022-10-09,Paid Search,CAMP12
CUST037536,69,West,2024-08-18,Social Media,CAMP24
CUST037537,65,West,2024-12-24,Paid Search,CAMP12
CUST037538,57,Central,2023-05-17,Email,CAMP03
CUST037539,19,North,2023-11-28,Paid Search,CAMP18
CUST037540,68,West,2024-07-28,Organic,
CUST037541,45,South,2021-01-15,Email,CAMP10
CUST037542,45,Central,2025-03-03,Paid Search,CAMP14
CUST037543,68,East,2023-02-21,Paid Search,CAMP16
CUST037544,43,Central,2021-02-04,Email,CAMP06
CUST037545,31,North,2025-05-01,Paid Search,CAMP18
CUST037546,31,South,2024-03-18,Email,CAMP09
CUST037547,71,West,2024-11-24,Social Media,CAMP25
CUST037548,49,South,2021-05-03,Organic,
CUST037549,51,North,2023-05-11,Organic,
CUST037550,52,East,2025-09-29,Email,CAMP05
CUST037551,30,North,2022-11-14,Social Media,CAMP19
CUST037552,42,East,2023-08-02,Email,CAMP01
CUST037553,73,West,2022-12-16,Social Media,CAMP21
CUST037554,26,East,2022-06-17,Social Media,CAMP23
CUST037555,73,East,2025-04-18,Paid Search,CAMP17
CUST037556,33,North,2024-05-17,Social Media,CAMP20
CUST037557,35,North,2023-07-06,Email,CAMP10
CUST037558,18,North,2024-05-30,Email,CAMP05
CUST037559,56,West,2023-05-10,Organic,
CUST037560,36,North,2023-04-17,Email,CAMP07
CUST037561,44,Central,2023-10-08,Social Media,CAMP24
CUST037562,51,South,2025-07-03,Social Media,CAMP20
CUST037563,54,Central,2024-05-21,Paid Search,CAMP12
CUST037564,73,North,2025-10-27,Paid Search,CAMP18
CUST037565,50,West,2025-08-24,Social Media,CAMP20
CUST037566,28,Central,2023-04-18,Email,CAMP10
CUST037567,58,South,2021-06-06,Social Media,CAMP20
CUST037568,21,Central,2024-07-27,Paid Search,CAMP18
CUST037569,66,North,2023-06-18,Organic,
CUST037570,35,North,2021-01-13,Paid Search,CAMP18
CUST037571,59,Central,2021-04-22,Email,CAMP07
CUST037572,27,South,2022-07-14,Social Media,CAMP24
CUST037573,41,North,2022-09-05,Social Media,CAMP20
CUST037574,58,South,2025-03-06,Social Media,CAMP25
CUST037575,54,Central,2023-11-18,Paid Search,CAMP12
CUST037576,18,Central,2021-08-15,Organic,
CUST037577,20,North,2023-08-22,Paid Search,CAMP11
CUST037578,74,South,2021-03-04,Email,CAMP05
CUST037579,48,East,2023-05-27,Paid Search,CAMP16
CUST037580,67,West,2024-06-04,Email,CAMP01
CUST037581,22,North,2022-12-16,Paid Search,CAMP15
CUST037582,46,North,2022-11-16,Email,CAMP04
CUST037583,51,West,2025-08-25,Email,CAMP07
CUST037584,71,North,2025-06-09,Email,CAMP05
CUST037585,59,East,2023-07-23,Email,CAMP07
CUST037586,54,West,2025-10-28,Social Media,CAMP22
CUST037587,35,West,2024-02-09,Social Media,CAMP19
CUST037588,75,East,2022-09-23,Paid Search,CAMP11
CUST037589,37,West,2021-09-16,Email,CAMP02
CUST037590,34,East,2025-11-11,Organic,
CUST037591,59,West,2021-04-23,Organic,
CUST037592,75,East,2024-06-23,Organic,
CUST037593,67,East,2024-05-20,Organic,
CUST037594,28,East,2023-03-24,Social Media,CAMP20
CUST037595,65,East,2025-01-06,Paid Search,CAMP11
CUST037596,38,North,2023-09-27,Organic,
CUST037597,30,East,2023-03-20,Social Media,CAMP25
CUST037598,72,Central,2025-07-06,Organic,
CUST037599,73,East,2021-08-26,Social Media,CAMP20
CUST037600,39,West,2021-06-30,Email,CAMP02
CUST037601,19,East,2021-07-05,Paid Search,CAMP13
CUST037602,30,East,2022-10-04,Organic,
CUST037603,49,South,2024-12-06,Organic,
CUST037604,21,North,2022-11-30,Paid Search,CAMP15
CUST037605,31,North,2022-01-16,Paid Search,CAMP14
CUST037606,26,Central,2023-01-17,Email,CAMP02
CUST037607,73,South,2022-03-24,Social Media,CAMP19
CUST037608,38,East,2024-01-16,Email,CAMP07
CUST037609,40,East,2023-04-29,Paid Search,CAMP15
CUST037610,42,North,2021-12-21,Social Media,CAMP19
CUST037611,18,North,2024-05-05,Email,CAMP02
CUST037612,49,Central,2023-11-27,Paid Search,CAMP15
CUST037613,70,South,2025-10-12,Social Media,CAMP19
CUST037614,65,South,2025-09-09,Social Media,CAMP20
CUST037615,32,North,2023-02-20,Email,CAMP10
CUST037616,18,North,2023-05-23,Email,CAMP03
CUST037617,62,West,2024-09-13,Social Media,CAMP21
CUST037618,66,Central,2023-02-01,Paid Search,CAMP12
CUST037619,71,South,2023-12-21,Email,CAMP05
CUST037620,51,East,2021-08-03,Paid Search,CAMP18
CUST037621,45,East,2022-12-08,Social Media,CAMP19
CUST037622,61,North,2024-09-05,Email,CAMP06
CUST037623,58,South,2025-10-25,Social Media,CAMP21
CUST037624,61,East,2024-06-23,Paid Search,CAMP18
CUST037625,34,East,2021-06-30,Email,CAMP08
CUST037626,70,Central,2024-04-02,Email,CAMP06
CUST037627,20,East,2021-12-01,Social Media,CAMP24
CUST037628,23,South,2025-10-16,Paid Search,CAMP14
CUST037629,55,East,2023-04-01,Social Media,CAMP19
CUST037630,51,North,2022-12-17,Email,CAMP05
CUST037631,50,North,2024-07-01,Social Media,CAMP22
CUST037632,70,South,2023-11-02,Email,CAMP05
CUST037633,68,North,2022-10-26,Organic,
CUST037634,59,East,2025-07-12,Social Media,CAMP25
CUST037635,27,South,2024-03-02,Social Media,CAMP19
CUST037636,23,Central,2024-08-26,Paid Search,CAMP11
CUST037637,26,North,2023-06-22,Social Media,CAMP22
CUST037638,53,West,2024-03-21,Email,CAMP01
CUST037639,59,East,2025-12-02,Email,CAMP01
CUST037640,64,Central,2024-04-17,Email,CAMP08
CUST037641,23,East,2022-11-25,Social Media,CAMP23
CUST037642,33,West,2022-05-16,Email,CAMP04
CUST037643,37,South,2025-05-29,Paid Search,CAMP13
CUST037644,54,North,2021-06-29,Paid Search,CAMP11
CUST037645,20,South,2024-09-30,Organic,
CUST037646,66,West,2021-03-16,Organic,
CUST037647,22,South,2021-06-28,Organic,
CUST037648,48,North,2024-04-26,Paid Search,CAMP16
CUST037649,72,North,2022-11-27,Organic,
CUST037650,29,East,2023-06-05,Paid Search,CAMP14
CUST037651,57,South,2024-09-17,Paid Search,CAMP11
CUST037652,49,West,2025-06-07,Email,CAMP05
CUST037653,65,East,2024-04-23,Email,CAMP06
CUST037654,52,Central,2021-02-18,Organic,
CUST037655,67,Central,2022-06-08,Organic,
CUST037656,41,North,2024-03-02,Email,CAMP01
CUST037657,27,North,2023-06-13,Social Media,CAMP21
CUST037658,57,South,2021-11-16,Email,CAMP09
CUST037659,74,Central,2025-06-19,Email,CAMP06
CUST037660,43,North,2023-03-29,Social Media,CAMP20
CUST037661,65,South,2025-01-24,Email,CAMP05
CUST037662,68,North,2025-03-27,Organic,
CUST037663,55,East,2022-07-17,Email,CAMP01
CUST037664,63,North,2022-12-23,Paid Search,CAMP13
CUST037665,50,West,2024-06-27,Social Media,CAMP24
CUST037666,64,East,2023-07-24,Paid Search,CAMP11
CUST037667,37,Central,2024-10-30,Organic,
CUST037668,48,Central,2024-11-14,Email,CAMP08
CUST037669,22,West,2022-01-10,Email,CAMP02
CUST037670,29,South,2021-02-03,Email,CAMP09
CUST037671,51,North,2023-09-12,Organic,
CUST037672,60,North,2021-01-13,Paid Search,CAMP14
CUST037673,19,West,2025-01-23,Organic,
CUST037674,21,North,2024-11-10,Email,CAMP05
CUST037675,18,South,2024-09-21,Paid Search,CAMP13
CUST037676,48,North,2023-01-06,Paid Search,CAMP17
CUST037677,37,North,2022-07-16,Social Media,CAMP22
CUST037678,21,South,2025-03-26,Organic,
CUST037679,64,South,2025-04-29,Social Media,CAMP22
CUST037680,48,North,2025-01-21,Organic,
CUST037681,18,Central,2023-03-09,Email,CAMP02
CUST037682,57,East,2024-10-07,Social Media,CAMP23
CUST037683,70,South,2021-01-31,Email,CAMP01
CUST037684,42,West,2025-11-07,Email,CAMP04
CUST037685,73,East,2021-03-14,Paid Search,CAMP18
CUST037686,42,East,2023-08-12,Email,CAMP06
CUST037687,22,West,2025-12-17,Paid Search,CAMP15
CUST037688,25,South,2021-10-19,Email,CAMP10
CUST037689,21,West,2025-01-29,Paid Search,CAMP13
CUST037690,35,North,2022-11-11,Paid Search,CAMP18
CUST037691,40,South,2022-09-06,Email,CAMP02
CUST037692,43,East,2025-06-05,Paid Search,CAMP13
CUST037693,45,West,2025-07-24,Organic,
CUST037694,68,West,2024-04-22,Paid Search,CAMP14
CUST037695,18,Central,2022-01-11,Email,CAMP03
CUST037696,70,South,2024-01-01,Email,CAMP03
CUST037697,31,Central,2023-08-23,Organic,
CUST037698,73,North,2021-04-15,Email,CAMP02
CUST037699,25,North,2023-12-21,Email,CAMP01
CUST037700,23,East,2024-07-08,Email,CAMP09
CUST037701,25,North,2022-09-08,Paid Search,CAMP18
CUST037702,35,North,2024-05-14,Social Media,CAMP23
CUST037703,72,East,2021-02-05,Social Media,CAMP23
CUST037704,44,South,2024-12-08,Organic,
CUST037705,27,Central,2025-06-07,Social Media,CAMP20
CUST037706,55,Central,2024-10-17,Email,CAMP04
CUST037707,47,Central,2025-08-05,Email,CAMP04
CUST037708,58,East,2023-02-03,Email,CAMP07
CUST037709,61,South,2025-11-25,Email,CAMP04
CUST037710,63,Central,2021-08-04,Organic,
CUST037711,26,South,2023-07-29,Paid Search,CAMP18
CUST037712,46,South,2022-04-09,Email,CAMP08
CUST037713,54,East,2021-01-08,Paid Search,CAMP14
CUST037714,50,East,2022-06-01,Paid Search,CAMP11
CUST037715,74,North,2021-06-17,Organic,
CUST037716,73,North,2025-10-11,Organic,
CUST037717,65,North,2022-08-24,Social Media,CAMP24
CUST037718,31,North,2022-09-20,Organic,
CUST037719,48,South,2025-08-26,Email,CAMP03
CUST037720,64,Central,2021-08-12,Paid Search,CAMP12
CUST037721,33,West,2023-01-24,Paid Search,CAMP14
CUST037722,59,North,2025-10-25,Organic,
CUST037723,32,North,2025-12-21,Email,CAMP05
CUST037724,26,Central,2024-09-15,Organic,
CUST037725,31,West,2022-08-04,Social Media,CAMP25
CUST037726,71,East,2022-10-06,Social Media,CAMP19
CUST037727,75,Central,2021-03-22,Email,CAMP02
CUST037728,67,Central,2021-01-12,Paid Search,CAMP14
CUST037729,33,North,2021-02-17,Email,CAMP09
CUST037730,63,East,2021-01-08,Paid Search,CAMP18
CUST037731,30,West,2024-05-06,Social Media,CAMP22
CUST037732,25,Central,2023-04-17,Organic,
CUST037733,33,East,2022-08-23,Paid Search,CAMP18
CUST037734,26,West,2025-04-27,Email,CAMP08
CUST037735,55,South,2021-04-30,Social Media,CAMP23
CUST037736,57,South,2024-04-04,Paid Search,CAMP16
CUST037737,20,East,2022-03-04,Organic,
CUST037738,24,North,2021-03-20,Social Media,CAMP25
CUST037739,45,West,2023-07-20,Paid Search,CAMP14
CUST037740,24,East,2021-10-17,Email,CAMP06
CUST037741,66,Central,2023-03-14,Social Media,CAMP22
CUST037742,41,West,2024-08-18,Email,CAMP06
CUST037743,41,East,2023-12-16,Social Media,CAMP20
CUST037744,18,West,2023-03-22,Social Media,CAMP22
CUST037745,58,Central,2022-02-01,Social Media,CAMP24
CUST037746,59,South,2024-07-26,Email,CAMP04
CUST037747,61,West,2022-10-26,Organic,
CUST037748,49,Central,2025-07-06,Social Media,CAMP20
CUST037749,33,North,2024-11-25,Paid Search,CAMP15
CUST037750,22,East,2024-08-31,Email,CAMP07
CUST037751,36,North,2024-01-15,Paid Search,CAMP18
CUST037752,49,South,2024-04-12,Email,CAMP03
CUST037753,24,West,2023-07-11,Social Media,CAMP25
CUST037754,21,North,2025-03-22,Paid Search,CAMP12
CUST037755,30,North,2025-01-03,Organic,
CUST037756,22,South,2023-03-18,Organic,
CUST037757,18,West,2023-08-21,Email,CAMP02
CUST037758,46,North,2024-03-27,Email,CAMP03
CUST037759,61,East,2023-08-13,Email,CAMP05
CUST037760,46,West,2025-01-28,Organic,
CUST037761,23,East,2024-06-14,Paid Search,CAMP11
CUST037762,37,Central,2025-04-25,Paid Search,CAMP11
CUST037763,20,West,2023-12-28,Organic,
CUST037764,54,North,2022-11-12,Email,CAMP02
CUST037765,31,Central,2021-09-10,Social Media,CAMP23
CUST037766,40,East,2022-09-06,Organic,
CUST037767,70,Central,2025-03-22,Paid Search,CAMP14
CUST037768,52,Central,2022-01-27,Email,CAMP08
CUST037769,62,North,2021-09-14,Organic,
CUST037770,38,South,2025-05-02,Email,CAMP06
CUST037771,71,East,2024-08-12,Paid Search,CAMP13
CUST037772,59,North,2023-11-22,Paid Search,CAMP13
CUST037773,47,South,2025-03-18,Organic,
CUST037774,51,Central,2023-11-09,Social Media,CAMP20
CUST037775,54,East,2022-04-11,Organic,
CUST037776,27,South,2022-03-18,Social Media,CAMP25
CUST037777,32,North,2022-11-29,Social Media,CAMP24
CUST037778,57,West,2022-10-08,Paid Search,CAMP14
CUST037779,43,Central,2022-03-14,Paid Search,CAMP17
CUST037780,63,Central,2021-05-24,Social Media,CAMP21
CUST037781,48,North,2021-01-22,Organic,
CUST037782,21,North,2022-08-02,Organic,
CUST037783,56,Central,2024-07-09,Organic,
CUST037784,53,Central,2025-11-12,Social Media,CAMP21
CUST037785,39,North,2021-10-23,Email,CAMP08
CUST037786,63,North,2024-01-20,Organic,
CUST037787,38,East,2024-12-15,Paid Search,CAMP12
CUST037788,24,South,2024-05-25,Organic,
CUST037789,25,West,2024-05-07,Email,CAMP08
CUST037790,70,North,2024-01-26,Organic,
CUST037791,39,West,2025-04-09,Organic,
CUST037792,42,South,2024-04-11,Social Media,CAMP20
CUST037793,35,North,2025-12-22,Email,CAMP03
CUST037794,60,South,2025-07-19,Paid Search,CAMP16
CUST037795,53,North,2025-02-22,Organic,
CUST037796,70,East,2025-08-19,Email,CAMP06
CUST037797,69,North,2022-07-28,Organic,
CUST037798,75,North,2021-03-19,Paid Search,CAMP15
CUST037799,37,West,2022-03-21,Social Media,CAMP21
CUST037800,51,East,2022-05-05,Paid Search,CAMP18
CUST037801,38,East,2024-07-22,Email,CAMP09
CUST037802,58,South,2021-11-14,Email,CAMP01
CUST037803,61,Central,2025-06-12,Organic,
CUST037804,32,Central,2025-07-17,Organic,
CUST037805,67,South,2023-01-04,Organic,
CUST037806,34,West,2024-12-22,Organic,
CUST037807,75,West,2023-03-09,Organic,
CUST037808,67,Central,2025-08-24,Paid Search,CAMP15
CUST037809,19,Central,2022-11-12,Organic,
CUST037810,41,East,2021-03-12,Organic,
CUST037811,40,South,2021-02-28,Email,CAMP02
CUST037812,65,Central,2024-01-11,Social Media,CAMP25
CUST037813,60,South,2023-12-25,Organic,
CUST037814,20,East,2021-03-30,Social Media,CAMP20
CUST037815,66,North,2024-11-14,Social Media,CAMP21
CUST037816,30,South,2021-11-11,Paid Search,CAMP14
CUST037817,39,North,2025-07-17,Email,CAMP01
CUST037818,27,North,2025-02-05,Social Media,CAMP24
CUST037819,27,South,2024-06-15,Organic,
CUST037820,48,East,2024-02-18,Social Media,CAMP24
CUST037821,22,West,2024-01-22,Organic,
CUST037822,22,East,2023-09-03,Paid Search,CAMP11
CUST037823,63,West,2021-07-21,Paid Search,CAMP18
CUST037824,37,North,2021-02-20,Social Media,CAMP20
CUST037825,55,West,2025-01-06,Paid Search,CAMP13
CUST037826,75,North,2022-05-31,Organic,
CUST037827,20,South,2025-11-10,Social Media,CAMP19
CUST037828,64,East,2022-10-13,Paid Search,CAMP17
CUST037829,24,Central,2023-07-23,Paid Search,CAMP16
CUST037830,62,North,2023-02-18,Email,CAMP01
CUST037831,35,South,2023-06-27,Email,CAMP02
CUST037832,25,North,2021-08-18,Social Media,CAMP25
CUST037833,31,East,2021-06-29,Email,CAMP10
CUST037834,39,South,2022-03-24,Social Media,CAMP23
CUST037835,60,North,2022-08-10,Email,CAMP05
CUST037836,57,East,2024-05-10,Paid Search,CAMP14
CUST037837,60,East,2025-06-29,Social Media,CAMP23
CUST037838,19,East,2024-02-22,Social Media,CAMP22
CUST037839,74,Central,2024-10-31,Email,CAMP09
CUST037840,43,Central,2022-10-08,Social Media,CAMP23
CUST037841,24,North,2024-01-03,Organic,
CUST037842,71,South,2022-10-07,Organic,
CUST037843,63,Central,2021-06-01,Social Media,CAMP24
CUST037844,22,East,2025-02-06,Organic,
CUST037845,43,South,2025-08-19,Social Media,CAMP21
CUST037846,70,East,2022-05-26,Email,CAMP07
CUST037847,57,Central,2023-05-04,Organic,
CUST037848,29,Central,2021-04-30,Organic,
CUST037849,58,South,2021-11-05,Social Media,CAMP22
CUST037850,28,South,2022-08-08,Paid Search,CAMP13
CUST037851,38,West,2023-10-18,Social Media,CAMP20
CUST037852,29,North,2021-10-07,Social Media,CAMP20
CUST037853,58,Central,2024-12-22,Email,CAMP03
CUST037854,72,North,2022-05-28,Organic,
CUST037855,20,East,2025-03-26,Social Media,CAMP19
CUST037856,53,West,2022-08-01,Email,CAMP10
CUST037857,32,Central,2023-08-28,Paid Search,CAMP12
CUST037858,61,East,2021-12-30,Organic,
CUST037859,26,East,2025-11-28,Social Media,CAMP19
CUST037860,39,West,2022-06-25,Email,CAMP08
CUST037861,29,Central,2021-04-11,Paid Search,CAMP14
CUST037862,68,North,2024-02-25,Paid Search,CAMP17
CUST037863,22,East,2022-11-28,Email,CAMP06
CUST037864,51,West,2023-11-05,Social Media,CAMP24
CUST037865,24,Central,2025-02-03,Organic,
CUST037866,52,South,2021-04-26,Organic,
CUST037867,62,Central,2025-03-03,Paid Search,CAMP12
CUST037868,61,East,2022-06-19,Paid Search,CAMP12
CUST037869,19,South,2022-04-04,Social Media,CAMP24
CUST037870,62,Central,2023-04-07,Email,CAMP05
CUST037871,35,North,2023-03-23,Email,CAMP02
CUST037872,57,Central,2021-02-19,Social Media,CAMP25
CUST037873,73,East,2025-03-04,Paid Search,CAMP12
CUST037874,24,East,2025-10-27,Email,CAMP07
CUST037875,39,West,2023-01-03,Paid Search,CAMP13
CUST037876,68,Central,2022-03-07,Social Media,CAMP24
CUST037877,26,Central,2022-01-02,Paid Search,CAMP11
CUST037878,33,East,2024-03-19,Email,CAMP10
CUST037879,49,West,2022-12-07,Social Media,CAMP22
CUST037880,75,West,2021-07-28,Email,CAMP02
CUST037881,35,South,2025-09-25,Social Media,CAMP19
CUST037882,40,South,2022-11-27,Email,CAMP07
CUST037883,64,West,2025-08-06,Social Media,CAMP25
CUST037884,24,East,2021-02-08,Paid Search,CAMP18
CUST037885,37,North,2024-02-09,Email,CAMP07
CUST037886,36,Central,2021-09-04,Social Media,CAMP20
CUST037887,41,East,2021-07-25,Social Media,CAMP23
CUST037888,51,Central,2021-08-19,Email,CAMP07
CUST037889,30,North,2022-12-28,Organic,
CUST037890,40,Central,2024-02-20,Social Media,CAMP25
CUST037891,71,South,2024-12-02,Paid Search,CAMP16
CUST037892,66,South,2021-02-11,Email,CAMP01
CUST037893,73,South,2024-01-25,Email,CAMP04
CUST037894,57,East,2022-08-22,Email,CAMP07
CUST037895,51,South,2021-01-29,Social Media,CAMP20
CUST037896,30,East,2021-12-06,Email,CAMP03
CUST037897,27,East,2025-09-23,Email,CAMP08
CUST037898,49,East,2024-05-09,Email,CAMP09
